,category,recipe-name,recipe-url,prep-time,cook-time,total-time,servings,calories,fat-g,carbs-g,protein-g,cholesterol-mg,sodium-mg,ingredients,num_steps
451,Persimmon Recipes,Persimmon and Apple Salad,https://www.allrecipes.com/recipe/245567/persimmon-and-apple-salad/,20 m,2 m,22 m,Original recipe yields 2 servings,153  cals,9.5 ,18.1,1.7 ,0 ,200 ,"1 tablespoon walnut pieces;2 tablespoons fresh orange juice;1 tablespoon olive oil;1 tablespoon white wine vinegar;1 apple, cored and thinly sliced;1 persimmon, stemmed and thinly sliced;1 dash salt;1 pinch ground cinnamon;2 cups shredded romaine lettuce, or to taste",2
452,Persimmon Recipes,Persimmon Green Smoothie,https://www.allrecipes.com/recipe/230644/persimmon-green-smoothie/,15 m,15 m,,Original recipe yields 4 servings,172  cals,6.4 ,28.3,3.9 ,0 ,120 ,"1 1/2 cups almond milk;1/3 cup plain kefir;1 1/3 cups chopped kale, or as needed;1 1/3 cups chopped fresh spinach, or as needed;1 1/3 cups chopped Swiss chard, or as needed;3 persimmons, peeled;1 1/2 frozen bananas;1/2 avocado, peeled and pitted;1 tablespoon chia seeds;1 teaspoon honey, or more to taste (optional)",1
453,Persimmon Recipes,Persimmon Cake,https://www.allrecipes.com/recipe/163497/persimmon-cake/,10 m,1 h 15 m,2 h 35 m,Original recipe yields 12 servings (1 cake),298  cals,1.6 ,67.5,4.7 ,33 ,348 ,2 1/2 cups all-purpose flour;1/2 teaspoon baking powder;2 teaspoons baking soda;1/2 teaspoon salt;2 cups sugar;1 cup milk;2 cups persimmon pulp;2 eggs;2 teaspoons vanilla extract,3
454,Persimmon Recipes,Persimmon Bars,https://www.allrecipes.com/recipe/25222/persimmon-bars/,10 m,20 m,30 m,Original recipe yields 12 servings,371  cals,16.4 ,55.4,4.1 ,16 ,307 ,"1 cup persimmon pulp;1 teaspoon baking soda;1 egg, beaten;1 cup white sugar;1/2 cup vegetable oil;1 cup raisins;1 1/2 cups all-purpose flour;1 teaspoon ground cinnamon;1 teaspoon ground nutmeg;1 teaspoon salt;1/4 teaspoon ground cloves;1 cup chopped walnuts;1 cup confectioners' sugar;2 tablespoons lemon juice",4
455,Persimmon Recipes,Old-Fashioned Persimmon Pudding,https://www.allrecipes.com/recipe/218656/old-fashioned-persimmon-pudding/,25 m,1 h,1 h 55 m,Original recipe yields 12 servings (1 9x13-inch dish),438  cals,8.4 ,85.1,7.7 ,65 ,324 ,"cooking spray;4 cups all-purpose flour;1 teaspoon baking soda;1 teaspoon baking powder;1/2 teaspoon salt;1 teaspoon cinnamon;1 cup white sugar;1 cup brown sugar;3 eggs, beaten;2 cups milk;2 1/2 cups persimmon pulp;6 tablespoons butter, melted",3
456,Persimmon Recipes,Persimmon Pudding Cake,https://www.allrecipes.com/recipe/8150/persimmon-pudding-cake/,,,,Original recipe yields 12 servings (1 -9 or 10 inch bundt cake),166  cals,3.6 ,33,2.5 ,< 1 ,227 ,3/4 cup white sugar;1 cup all-purpose flour;1 cup persimmon pulp;1 teaspoon baking soda;1/2 teaspoon baking powder;1/2 teaspoon salt;1/2 cup raisins;1/2 cup chopped walnuts;1/2 cup milk,3
457,Persimmon Recipes,Persimmon Bread I,https://www.allrecipes.com/recipe/6701/persimmon-bread-i/,,,,Original recipe yields 6 servings (1 loaf),547  cals,26.9 ,73.3,7.5 ,62 ,429 ,2 eggs;1 1/2 cups all-purpose flour;3/4 cup white sugar;1/2 teaspoon salt;1/2 cup vegetable oil;1 teaspoon ground cinnamon;1 cup persimmon pulp;1/2 cup chopped walnuts;1 teaspoon baking soda;1/2 cup raisins,4
458,Persimmon Recipes,Persimmon Bread II,https://www.allrecipes.com/recipe/6964/persimmon-bread-ii/,10 m,1 h,1 h 10 m,Original recipe yields 24 servings (3 - 6x3 inch loaves),292  cals,13.4 ,41.1,3.5 ,31 ,262 ,1 cup persimmon pulp;2 teaspoons baking soda;3 cups white sugar;1 cup vegetable oil;4 eggs;1 1/2 teaspoons ground cinnamon;1/2 teaspoon ground nutmeg;1 1/2 teaspoons salt;2/3 cup water;3 cups all-purpose flour;1 cup chopped walnuts,4
459,Persimmon Recipes,Persimmon Cookies I,https://www.allrecipes.com/recipe/10043/persimmon-cookies-i/,,,,Original recipe yields 18 servings (3 dozen),214  cals,9.9 ,30.1,3.1 ,24 ,176 ,"2 ripe persimmons, pureed;1 teaspoon baking soda;2 cups all-purpose flour;1/2 teaspoon ground cinnamon;1/2 teaspoon ground cloves;1/2 teaspoon ground nutmeg;1/2 teaspoon salt;1 egg;1 cup white sugar;1/2 cup butter;1 cup raisins;1 cup chopped walnuts",5
460,Persimmon Recipes,Persimmon Cookies,https://www.allrecipes.com/recipe/9518/persimmon-cookies/,,,,Original recipe yields 48 servings (4 to 5 dozen),87  cals,3.9 ,12.6,1.2 ,4 ,44 ,1/2 cup shortening;1 cup white sugar;1 egg;1/2 teaspoon vanilla extract;2 cups all-purpose flour;1/2 teaspoon baking soda;1/2 teaspoon baking powder;1/4 teaspoon salt;1/2 teaspoon ground cloves;1/2 teaspoon ground cinnamon;1/2 teaspoon ground nutmeg;1 cup raisins;1 cup chopped walnuts;1/4 teaspoon salt;1 cup persimmon pulp,5
461,Persimmon Recipes,Chef John's Raw Kale Salad,https://www.allrecipes.com/recipe/231588/chef-johns-raw-kale-salad/,15 m,15 m,,Original recipe yields 4 servings,292  cals,22.7 ,21.3,5.7 ,0 ,115 ,"1/4 cup rice vinegar;1 tablespoon orange juice;1 teaspoon Dijon mustard;1 teaspoon grated orange zest;1 teaspoon ground cumin;1/4 teaspoon red pepper flakes;1/3 cup olive oil;salt and ground black pepper to taste;1 bunch kale;1 persimmon, sliced;1 apple, cut into matchsticks;2 orange, peeled and cut into segments (see footnote);1/4 cup chopped pistachio nuts",3
462,Persimmon Recipes,Persimmon Pudding,https://www.allrecipes.com/recipe/13715/persimmon-pudding/,20 m,55 m,1 h 15 m,Original recipe yields 8 servings,538  cals,9 ,110.1,7.9 ,68 ,311 ,"1/2 teaspoon baking soda;2 cups persimmon pulp;2 1/2 cups white sugar;2 eggs, beaten;2 cups all-purpose flour;2 teaspoons baking powder;1/2 teaspoon ground cinnamon;1/4 teaspoon vanilla extract;1 pinch salt;2 1/2 cups milk;4 tablespoons melted butter",4
463,Persimmon Recipes,Persimmon Raisin Cookies,https://www.allrecipes.com/recipe/146401/persimmon-raisin-cookies/,20 m,12 m,32 m,Original recipe yields 60 servings (60 cookies),148  cals,5.9 ,23.3,1.9 ,6 ,84 ,2 cups white sugar;1 cup shortening;2 eggs;4 cups all-purpose flour;1 teaspoon salt;2 teaspoons baking soda;2 teaspoons ground cinnamon;2 teaspoons ground nutmeg;2 cups persimmon pulp;2 cups raisin paste;2 cups chopped walnuts,3
464,Persimmon Recipes,Gram's Persimmon Pudding,https://www.allrecipes.com/recipe/95568/grams-persimmon-pudding/,10 m,1 h,1 h 10 m,Original recipe yields 4 servings,551  cals,8 ,114.7,8.3 ,67 ,1008 ,1 egg;1 cup persimmon pulp;1/2 cup canned sweetened condensed milk;1 teaspoon vanilla extract;1 tablespoon melted butter;1 cup white sugar;1 cup all-purpose flour;2 teaspoons baking soda;1/2 teaspoon salt;1/4 teaspoon ground cinnamon,3
465,Persimmon Recipes,Traditional Indiana Persimmon Pudding,https://www.allrecipes.com/recipe/93545/traditional-indiana-persimmon-pudding/,10 m,2 h,2 h 10 m,Original recipe yields 15 servings,278  cals,3.8 ,53.9,7.8 ,35 ,224 ,2 cups persimmon pulp;2 eggs;1 cup white sugar;4 cups all-purpose flour;2 teaspoons baking soda;6 cups milk;1 tablespoon butter,3
466,Persimmon Recipes,Persimmon Pie,https://www.allrecipes.com/recipe/12536/persimmon-pie/,15 m,40 m,2 h 25 m,Original recipe yields 8 servings (1 - 9 inch pie),322  cals,18.7 ,35.5,5 ,77 ,253 ,"1 recipe pastry for a 9 inch single crust pie;2 eggs;1/2 teaspoon ground cinnamon;1/2 cup white sugar;1/4 teaspoon salt;2 cups half-and-half cream;1 cup persimmon pulp;2 tablespoons butter, melted;1 teaspoon lemon juice",3
467,Persimmon Recipes,Freezer Persimmon Jam,https://www.allrecipes.com/recipe/24747/freezer-persimmon-jam/,10 m,30 m,40 m,Original recipe yields 48 servings (6 cups),80  cals,0.1 ,20.8,0.2 ,0 ,< 1 ,5 cups pureed persimmons;3 cups white sugar;1/4 cup fresh lemon juice;1/2 teaspoon grated orange zest;1 pinch ground nutmeg,2
468,Persimmon Recipes,Sandra's Persimmon Pudding,https://www.allrecipes.com/recipe/13665/sandras-persimmon-pudding/,,,,Original recipe yields 4 servings,589  cals,14.8 ,110.2,7.9 ,83 ,478 ,"1 cup persimmon pulp;1 egg, beaten;1 1/4 cups white sugar;1 cup all-purpose flour;1 1/4 cups milk;1/4 teaspoon baking soda;1 teaspoon baking powder;1/2 teaspoon ground cinnamon;1/4 teaspoon salt;1/4 cup butter, melted",3
469,Persimmon Recipes,Persimmon Brunch Cake,https://www.allrecipes.com/recipe/8165/persimmon-brunch-cake/,20 m,30 m,1 h 20 m,Original recipe yields 9 servings (1 8-inch square cake),377  cals,15.1 ,59.3,3.8 ,27 ,387 ,"1 1/4 cups persimmon pulp;1 teaspoon baking soda;1/2 cup butter, softened;1 cup white sugar;2 cups sifted all-purpose flour;2 teaspoons baking powder;1/4 teaspoon salt;1/2 teaspoon ground cinnamon;1/2 teaspoon ground nutmeg;1/2 teaspoon ground cloves;1/2 cup chopped pecans;1 teaspoon orange zest;1/2 teaspoon lemon zest;1/4 cup confectioners' sugar for dusting, or as needed",4
470,Persimmon Recipes,Nonnie's Persimmon Pudding,https://www.allrecipes.com/recipe/95191/nonnies-persimmon-pudding/,30 m,1 h,2 h,Original recipe yields 12 servings,337  cals,7 ,66.8,3.7 ,49 ,209 ,"Pudding;2 cups persimmon pulp;2 cups white sugar;2 eggs, beaten;1 teaspoon baking soda;1 cup all-purpose flour;1 pinch salt;1 teaspoon baking powder;1 teaspoon ground cinnamon;1 1/2 cups buttermilk;1/4 cup heavy cream;1 tablespoon honey;4 tablespoons butter, melted;Sauce;1 cup water;1/2 cup white sugar;1 tablespoon all-purpose flour;4 teaspoons vanilla extract",6
471,Persimmon Recipes,Spiced Persimmon Butter,https://www.allrecipes.com/recipe/213759/spiced-persimmon-butter/,40 m,10 h,10 h 40 m,Original recipe yields 64 servings (4 half-pint jars),14  cals,0 ,3.7,0.1 ,0 ,< 1 ,"20 ripe Fuyu persimmons, peeled and coarsely chopped;1 lemon, juiced;1 teaspoon ground cinnamon;1/4 teaspoon ground cloves;1/4 cup agave syrup;4 half-pint canning jars with lids and rings",3
472,Persimmon Recipes,Moist Persimmon Cookie,https://www.allrecipes.com/recipe/19268/moist-persimmon-cookie/,10 m,12 m,30 m,Original recipe yields 36 servings (3 dozen),108  cals,5.2 ,14.5,1.5 ,7 ,70 ,2 persimmons;1/2 cup shortening;1 cup white sugar;1 egg;2 cups all-purpose flour;1/2 teaspoon salt;1 teaspoon baking soda;1 teaspoon ground cinnamon;1/2 teaspoon ground cloves;1/2 teaspoon ground nutmeg;1 cup chopped walnuts;1 cup raisins,3
473,Pineapple Recipes,Ham and Pineapple Kabobs,https://www.allrecipes.com/recipe/25467/ham-and-pineapple-kabobs/,15 m,8 m,23 m,Original recipe yields 4 servings,342  cals,19.3 ,26.8,16.2 ,48 ,1097 ,"3 tablespoons brown sugar;2 tablespoons distilled white vinegar;1 tablespoon vegetable oil;1 teaspoon prepared mustard;3/4 pound cooked ham, cut into 1 inch cubes;1 (15 ounce) can pineapple chunks, drained;skewers",3
474,Pineapple Recipes,Pineapple Cheesecake Squares,https://www.allrecipes.com/recipe/26047/pineapple-cheesecake-squares/,30 m,40 m,5 h 10 m,Original recipe yields 16 servings (1 9x13-inch pan),359  cals,22.5 ,35.1,5.8 ,85 ,150 ,"2 cups all-purpose flour;1/2 cup confectioners' sugar;1/2 cup sliced almonds;2/3 cup butter;2 (8 ounce) packages cream cheese, room temperature;1/2 cup white sugar;2 eggs;2/3 cup unsweetened pineapple juice;1/4 cup all-purpose flour;1/4 cup white sugar;1 (20 ounce) can crushed pineapple, drained with juice reserved;1/2 cup heavy cream, whipped",3
475,Pineapple Recipes,Fresh Pineapple Dessert,https://www.allrecipes.com/recipe/176865/fresh-pineapple-dessert/,10 m,5 m,15 m,Original recipe yields 4 servings,206  cals,2.7 ,47.3,1 ,0 ,35 ,1 fresh pineapple;1/2 cup brown sugar;1/2 cup flaked coconut,3
476,Pineapple Recipes,Pineapple Grilled Pork Chops,https://www.allrecipes.com/recipe/218070/pineapple-grilled-pork-chops/,10 m,15 m,8 h 25 m,Original recipe yields 4 servings,392  cals,12.9 ,26,40.9 ,124 ,1000 ,"1 (8 ounce) can pineapple rings, juice drained and reserved;1/4 cup brown sugar;1/4 cup soy sauce;1/4 teaspoon garlic powder;4 pork chops;1 pinch ground black pepper",3
477,Pineapple Recipes,Cuban Grilled Chicken Salad,https://www.allrecipes.com/recipe/79515/cuban-grilled-chicken-salad/,,,,,,,,,,,,0
478,Pineapple Recipes,Carrot Pineapple Cake I,https://www.allrecipes.com/recipe/15810/carrot-pineapple-cake-i/,30 m,45 m,1 h 15 m,Original recipe yields 24 servings (1 - 9x13 inch pan),329  cals,19.1 ,37.6,3.6 ,39 ,288 ,"2 cups all-purpose flour;2 teaspoons baking soda;1 teaspoon baking powder;1 teaspoon salt;2 teaspoons ground cinnamon;1 3/4 cups white sugar;1 cup vegetable oil;3 eggs;1 teaspoon vanilla extract;2 cups shredded carrots;1 cup flaked coconut;1 cup chopped walnuts;1 (8 ounce) can crushed pineapple, drained;1 (8 ounce) package cream cheese;1/4 cup butter, softened;2 cups confectioners' sugar",4
479,Pineapple Recipes,Ham with Pineapple,https://www.allrecipes.com/recipe/45000/ham-with-pineapple/,20 m,4 h,4 h 20 m,Original recipe yields 20 servings,586  cals,36.2 ,15.8,46.5 ,133 ,2564 ,1 (12 pound) bone-in ham;1/2 cup whole cloves;1 (20 ounce) can pineapple rings in heavy syrup;1/2 cup packed brown sugar;1 (12 fluid ounce) can or bottle lemon-lime flavored carbonated beverage;1 (4 ounce) jar chopped maraschino cherries,3
480,Pineapple Recipes,Pineapple Stuffing,https://www.allrecipes.com/recipe/18391/pineapple-stuffing/,5 m,1 h,1 h 5 m,Original recipe yields 5 servings,506  cals,22.8 ,70.7,7.6 ,149 ,438 ,"1/2 cup margarine;1 cup white sugar;4 eggs;1 (20 ounce) can crushed pineapple, drained;5 slices white bread, cubed",3
481,Pineapple Recipes,Tropical Salad with Pineapple Vinaigrette,https://www.allrecipes.com/recipe/24821/tropical-salad-with-pineapple-vinaigrette/,20 m,10 m,30 m,Original recipe yields 6 servings,255  cals,22.4 ,10.9,5.3 ,10 ,324 ,"6 slices bacon;1/4 cup pineapple juice;3 tablespoons red wine vinegar;1/4 cup olive oil;freshly ground black pepper to taste;salt to taste;1 (10 ounce) package chopped romaine lettuce;1 cup diced fresh pineapple;1/2 cup chopped and toasted macadamia nuts;3 green onions, chopped;1/4 cup flaked coconut, toasted",3
482,Pineapple Recipes,Chicken and Bacon Shish Kabobs,https://www.allrecipes.com/recipe/40450/chicken-and-bacon-shish-kabobs/,,,,,,,,,,,,0
483,Pineapple Recipes,Pineapple Upside-Down Cake VII,https://www.allrecipes.com/recipe/17691/pineapple-upside-down-cake-vii/,20 m,45 m,1 h 5 m,Original recipe yields 12 servings (1 -9 or 10 inch round cake),360  cals,12.3 ,61.8,2 ,20 ,346 ,1/2 cup butter;1 1/2 cups brown sugar;1 (20 ounce) can sliced pineapple;10 maraschino cherries;1 (18.25 ounce) package white cake mix,2
484,Pineapple Recipes,Pineapple Chicken Tenders,https://www.allrecipes.com/recipe/14526/pineapple-chicken-tenders/,,,,,,,,,,,,0
485,Pineapple Recipes,Hawaiian Chicken Kabobs,https://www.allrecipes.com/recipe/20415/hawaiian-chicken-kabobs/,,,,,,,,,,,,0
486,Pineapple Recipes,Pineapple Upside-Down Cake V,https://www.allrecipes.com/recipe/8429/pineapple-upside-down-cake-v/,10 m,40 m,1 h 10 m,Original recipe yields 12 servings (1 - 2 layer 9 inch cake),322  cals,9.8 ,57.7,2.2 ,11 ,324 ,"1 (10 ounce) jar maraschino cherries, drained;1/4 cup butter;1/2 cup packed brown sugar;1/2 cup flaked coconut;1 (8 ounce) can sliced pineapple, drained with juice reserved;1 (8 ounce) can crushed pineapple, drained with juice reserved;1 (18.25 ounce) package yellow cake mix",5
487,Pineapple Recipes,Slow Cooker Sweet and Tangy Chicken,https://www.allrecipes.com/recipe/17025/slow-cooker-sweet-and-tangy-chicken/,,,,,,,,,,,,0
488,Pineapple Recipes,Pineapple Angel Food Cake I,https://www.allrecipes.com/recipe/8281/pineapple-angel-food-cake-i/,,,,Original recipe yields 24 servings (1 - 9x13 inch pan),127  cals,3.6 ,22.1,1.7 ,0 ,166 ,"1 (16 ounce) package angel food cake mix;1 (20 ounce) can crushed pineapple with juice;1 (12 ounce) container frozen whipped topping, thawed",4
489,Pineapple Recipes,Perfect Summer Fruit Salad,https://www.allrecipes.com/recipe/214947/perfect-summer-fruit-salad/,25 m,5 m,3 h 30 m,Original recipe yields 10 servings,155  cals,0.6 ,39,1.8 ,0 ,5 ,"2/3 cup fresh orange juice;1/3 cup fresh lemon juice;1/3 cup packed brown sugar;1/2 teaspoon grated orange zest;1/2 teaspoon grated lemon zest;1 teaspoon vanilla extract;2 cups cubed fresh pineapple;2 cups strawberries, hulled and sliced;3 kiwi fruit, peeled and sliced;3 bananas, sliced;2 oranges, peeled and sectioned;1 cup seedless grapes;2 cups blueberries",2
490,Pineapple Recipes,Thai Pineapple Chicken Curry,https://www.allrecipes.com/recipe/86005/thai-pineapple-chicken-curry/,,,,,,,,,,,,0
491,Pineapple Recipes,Old Fashioned Pineapple Upside-Down Cake,https://www.allrecipes.com/recipe/7622/old-fashioned-pineapple-upside-down-cake/,25 m,30 m,1 h,Original recipe yields 12 servings (1 10-inch round cake),321  cals,10.4 ,55,3.2 ,85 ,183 ,"4 eggs;1/2 cup butter;1 cup packed light brown sugar;1 (20 ounce) can sliced pineapple;10 maraschino cherries, halved;1 cup sifted cake flour;1 teaspoon baking powder;1/4 teaspoon salt;1 cup white sugar;1 tablespoon butter, melted;1 teaspoon almond extract",5
492,Pineapple Recipes,Slow Cooker Honey Garlic Chicken,https://www.allrecipes.com/recipe/79521/slow-cooker-honey-garlic-chicken/,,,,,,,,,,,,0
493,Pineapple Recipes,Island Kielbasa in a Slow Cooker,https://www.allrecipes.com/recipe/20057/island-kielbasa-in-a-slow-cooker/,10 m,5 h,5 h 10 m,Original recipe yields 6 servings,866  cals,41.6 ,107.5,20.3 ,100 ,2280 ,"2 pounds kielbasa sausage, sliced into 1/2 inch pieces;2 cups ketchup;2 cups brown sugar;1 (15 ounce) can pineapple chunks, undrained",2
494,Pineapple Recipes,Party Punch IX,https://www.allrecipes.com/recipe/47084/party-punch-ix/,20 m,20 m,,Original recipe yields 40 servings (40 (4 ounce) servings),175  cals,0.1 ,43.7,0.8 ,0 ,34 ,"3 (3 ounce) packages fruit flavored Jell-O® mix;4 cups white sugar;13 cups boiling water;2 (46 fluid ounce) cans pineapple juice;1 (16 ounce) bottle lemon juice concentrate;2 (2 liter) bottles ginger ale, chilled",2
495,Pineapple Recipes,Baked Pineapple Casserole,https://www.allrecipes.com/recipe/18246/baked-pineapple-casserole/,20 m,1 h,1 h 20 m,Original recipe yields 6 servings,425  cals,19.5 ,58.8,6.5 ,165 ,162 ,"1/2 cup butter;1 cup white sugar;4 eggs;1 pinch ground cinnamon (optional);1 pinch ground nutmeg (optional);5 slices white bread, torn;1 (20 ounce) can crushed pineapple with juice",3
496,Pineapple Recipes,Slow Cooker Pineapple Pork Roast,https://www.allrecipes.com/recipe/70519/slow-cooker-pineapple-pork-roast/,15 m,7 h,7 h 15 m,Original recipe yields 6 servings,339  cals,8.9 ,40,26.8 ,80 ,353 ,"1 (3 pound) boneless pork roast;2 teaspoons seasoned salt;1 teaspoon ground black pepper;1 (20 ounce) can pineapple chunks, undrained;1 1/2 cups chopped dried cranberries",2
497,Pineapple Recipes,Fresh Pineapple Upside Down Cake,https://www.allrecipes.com/recipe/7347/fresh-pineapple-upside-down-cake/,30 m,30 m,1 h 10 m,Original recipe yields 12 servings (1 9-inch round cake),290  cals,13 ,41.3,3.6 ,77 ,282 ,"3/4 cup butter;3/4 cup packed dark brown sugar;3/4 cup unsweetened pineapple juice;1 1/2 cups all-purpose flour;2 teaspoons baking powder;1/2 teaspoon salt;1/2 cup white sugar;3 eggs;1/2 teaspoon vanilla extract;1 fresh pineapple - peeled, cored and cut into rings",7
498,Pineapple Recipes,Teriyaki and Pineapple Chicken,https://www.allrecipes.com/recipe/62124/teriyaki-and-pineapple-chicken/,,,,,,,,,,,,0
499,Plum Recipes,Chocolate Plum Pudding Cake,https://www.allrecipes.com/recipe/9285/chocolate-plum-pudding-cake/,25 m,1 h 20 m,1 h 45 m,Original recipe yields 12 servings (1 - 9 inch tube cake),351  cals,16.6 ,50,5.1 ,77 ,360 ,"2/3 cup raisins;3/4 cup all-purpose flour;3/4 cup whole wheat flour;1/3 cup unsweetened cocoa powder;2 teaspoons baking soda;1/4 teaspoon salt;1 tablespoon ground cinnamon;1/2 teaspoon ground nutmeg;3/4 cup butter, softened;1 1/2 cups white sugar;3 eggs;2 cups applesauce;1/2 cup coarsely chopped walnuts",4
500,Plum Recipes,Plum Pie,https://www.allrecipes.com/recipe/15834/plum-pie/,30 m,1 h,1 h 30 m,Original recipe yields 8 servings (1 pie),685  cals,24.9 ,109.1,9.5 ,99 ,424 ,"3 cups all-purpose flour;3/4 cup white sugar;2 1/2 teaspoons baking powder;1/8 teaspoon salt;2/3 cup butter;2 eggs;1 teaspoon vanilla extract;3 tablespoons milk;1/2 teaspoon lemon zest;1/2 cup all-purpose flour;1/4 cup packed brown sugar;1/2 teaspoon ground cinnamon;1/4 teaspoon salt;1/3 cup chopped hazelnuts;1 teaspoon lemon zest;3 tablespoons butter;5 cups plums, pitted and sliced;1 cup white sugar;1/4 cup all-purpose flour;1 teaspoon ground cinnamon;1/2 teaspoon ground nutmeg",5
501,Plum Recipes,Plum Dumplings,https://www.allrecipes.com/recipe/90225/plum-dumplings/,1 h 30 m,45 m,2 h 15 m,Original recipe yields 10 servings (25 dumplings),519  cals,14.1 ,94.3,7.2 ,86 ,236 ,"25 Italian prune plums;3 tablespoons sugar;2 large potatoes, peeled and quartered;Dough:;2 1/2 cups all-purpose flour;1 teaspoon sugar;1/2 teaspoon baking powder;1/2 teaspoon salt;3 egg yolks;2 tablespoons shortening or butter, softened;Sauce:;1/2 cup butter;1 1/2 cups dark brown sugar;1/4 cup fine dry bread crumbs",7
502,Plum Recipes,Plum Jam,https://www.allrecipes.com/recipe/215131/plum-jam/,,,,,,,,,,,,0
503,Plum Recipes,My Mother-in-Law's Plum Bread,https://www.allrecipes.com/recipe/215130/my-mother-in-laws-plum-bread/,15 m,45 m,1 h 10 m,Original recipe yields 8 servings (1 9x5-inch loaf),338  cals,12.9 ,51.4,4.9 ,47 ,343 ,"1 cup pitted, chopped plums;1 tablespoon all-purpose flour;1/2 cup margarine;1 cup white sugar;1/2 teaspoon vanilla extract;2 eggs;1 1/2 cups all-purpose flour;1/2 teaspoon salt;1/4 teaspoon baking soda;1/3 cup plain yogurt;1/4 cup brown sugar",3
504,Plum Recipes,Plum Flummery,https://www.allrecipes.com/recipe/215145/plum-flummery/,15 m,5 m,3 h 50 m,Original recipe yields 5 servings,148  cals,2.1 ,30.6,3.4 ,7 ,30 ,"2 cups plums, pitted and sliced;1 tablespoon water (optional);1 (.25 ounce) package unflavored gelatin;1/2 cup hot water;1/2 cup white sugar;2 tablespoons lemon juice;1/2 cup evaporated milk",2
505,Plum Recipes,Pork Tenderloin with Balsamic Plum Reduction,https://www.allrecipes.com/recipe/215141/pork-tenderloin-with-balsamic-plum-reduction/,15 m,30 m,45 m,Original recipe yields 4 servings,176  cals,6.1 ,12.3,17.7 ,49 ,42 ,"1 pork tenderloin;salt and ground black pepper to taste;1 tablespoon olive oil;1 1/2 plums, pitted and chopped;2 tablespoons balsamic vinegar;1 tablespoon brown sugar;1 tablespoon honey;2 tablespoons blueberry juice (optional)",4
506,Plum Recipes,Drozdzowka (Polish Yeast Plum Cake),https://www.allrecipes.com/recipe/215136/drozdzowka-polish-yeast-plum-cake/,1 h,1 h,2 h 20 m,Original recipe yields 24 servings (1 9x13-inch cake),410  cals,15.9 ,60,7.4 ,43 ,179 ,"1/2 cup whole milk;1 tablespoon all-purpose flour;1 tablespoon white sugar;2 (0.6 ounce) cakes cake yeast;1 1/3 cups margarine;1/2 cup dry bread crumbs;4 eggs;1 1/8 cups white sugar;8 cups all-purpose flour;4 teaspoons vanilla sugar;1 cup whole milk, or as needed;6 cups fresh plums, pitted and quartered;1 1/2 cups all-purpose flour;1/2 cup butter;1/2 cup white sugar;1/2 teaspoon ground cinnamon (optional)",7
507,Plum Recipes,Plum Custard Kuchen,https://www.allrecipes.com/recipe/26053/plum-custard-kuchen/,30 m,1 h,1 h 30 m,Original recipe yields 9 servings (1 - 9 inch square pan),285  cals,17.7 ,29,3.6 ,91 ,135 ,1 cup all-purpose flour;1 tablespoon white sugar;1 teaspoon baking powder;1/2 cup butter;2 tablespoons heavy cream;1 egg;2 1/2 cups pitted and sliced plums;1/2 cup heavy cream;1/2 cup white sugar;1 egg;1 teaspoon vanilla extract,2
508,Plum Recipes,Plum Blueberry Upside Down Cake,https://www.allrecipes.com/recipe/23730/plum-blueberry-upside-down-cake/,30 m,40 m,1 h 10 m,Original recipe yields 12 servings (1 - 9 inch round cake),229  cals,8.8 ,35.9,2.7 ,17 ,196 ,"1 1/4 cups all-purpose flour;1 1/2 teaspoons baking powder;1/4 teaspoon salt;3 tablespoons margarine;1/4 cup brown sugar;1/3 cup margarine;1 cup white sugar;1 egg;1 teaspoon vanilla extract;3/4 cup milk;4 black plums, pitted and thinly sliced;3/4 cup blueberries",3
509,Plum Recipes,Prune and Olive Chicken,https://www.allrecipes.com/recipe/8900/prune-and-olive-chicken/,15 m,1 h,9 h 15 m,Original recipe yields 6 servings,402  cals,22.4 ,16.5,31.2 ,97 ,308 ,"3 cloves garlic, minced;1/3 cup pitted prunes, halved;8 small green olives;2 tablespoons capers, with liquid;2 tablespoons olive oil;2 tablespoons red wine vinegar;2 bay leaves;1 tablespoon dried oregano;salt and pepper to taste;1 (3 pound) whole chicken, skin removed and cut into pieces;1/4 cup packed brown sugar;1/4 cup dry white wine;1 tablespoon chopped fresh parsley, for garnish",3
510,Plum Recipes,Plum Clafouti,https://www.allrecipes.com/recipe/41234/plum-clafouti/,10 m,1 h,1 h 10 m,Original recipe yields 8 servings,186  cals,3.1 ,34.9,5.6 ,73 ,63 ,"6 tablespoons white sugar, divided;14 Italian prune plums, halved and pitted;3 eggs;1 1/3 cups milk;2/3 cup all-purpose flour;1 1/2 teaspoons grated lemon zest;2 teaspoons vanilla;1 pinch salt;1/2 teaspoon ground cinnamon;2 tablespoons confectioners' sugar",3
511,Plum Recipes,Plum Crisp,https://www.allrecipes.com/recipe/215138/plum-crisp/,15 m,40 m,55 m,Original recipe yields 6 servings (1 8x8-inch dish),414  cals,16.7 ,64.7,4.3 ,72 ,631 ,"12 plums, pitted and chopped;1 cup white sugar, divided;1 cup sifted all-purpose flour;1 1/2 teaspoons baking powder;1 teaspoon salt;1 beaten egg;1/2 cup melted butter",3
