,category,recipe-name,recipe-url,prep-time,cook-time,total-time,servings,calories,fat-g,carbs-g,protein-g,cholesterol-mg,sodium-mg,ingredients,num_steps
124,Potato Soup,World's Best Potato Soup,https://www.allrecipes.com/recipe/13404/worlds-best-potato-soup/,,,,Original recipe yields 9 servings (8 to 10 servings),642  cals,38.9 ,41.2,31.8 ,105 ,2352 ,"8 unpeeled potatoes, cubed;1 onion, chopped;2 stalks celery, diced;6 cubes chicken bouillon;1 pint half-and-half cream;1 pound bacon - cooked and crumbled;1 (10.75 ounce) can condensed cream of mushroom soup;2 cups shredded Cheddar cheese",2
125,Potato Soup,Baked Potato Soup III,https://www.allrecipes.com/recipe/17695/baked-potato-soup-iii/,20 m,1 h 30 m,1 h 50 m,Original recipe yields 6 servings,621  cals,41.3 ,45.2,18.9 ,115 ,710 ,"4 baking potatoes;2/3 cup butter;2/3 cup all-purpose flour;6 cups milk;1 cup chopped green onions;3/4 teaspoon salt;1/2 teaspoon ground black pepper;12 slices cooked bacon, crumbled;5 ounces shredded Cheddar cheese;1 (8 ounce) container sour cream",3
126,Potato Soup,"Ham, Potato, and Cheese Soup",https://www.allrecipes.com/recipe/13071/ham-potato-and-cheese-soup/,30 m,40 m,1 h 10 m,Original recipe yields 16 servings,321  cals,9.4 ,39.6,19.9 ,42 ,1294 ,"12 potatoes, peeled and cubed;2 large onions, finely chopped;2 pounds processed cheese food (eg. Velveeta);1 pound chopped ham;ground black pepper to taste;3 1/2 tablespoons all-purpose flour;1 cup milk",3
127,Potato Soup,Cheesy Potato Soup II,https://www.allrecipes.com/recipe/17950/cheesy-potato-soup-ii/,20 m,30 m,50 m,Original recipe yields 9 servings (8 to 10 servings),449  cals,24 ,42.6,17.3 ,70 ,759 ,"6 tablespoons unsalted butter;1 1/2 cups chopped onions;1 1/2 cups chopped celery;4 cups water;8 potatoes, peeled and cubed;15 slices American cheese - broken into pieces;4 tablespoons all-purpose flour;2 1/3 cups milk;2 tablespoons chopped fresh parsley",3
128,Potato Soup,Mandi's Cheesy Potato Soup,https://www.allrecipes.com/recipe/25733/mandis-cheesy-potato-soup/,10 m,35 m,45 m,Original recipe yields 5 servings,466  cals,21.5 ,51,18.7 ,45 ,1275 ,"5 potatoes, peeled and cubed;1 small carrot, finely chopped;1/2 stalk celery, finely chopped;1 1/2 cups water;1 teaspoon salt;2 1/2 cups milk;3 tablespoons margarine, melted;3 tablespoons all-purpose flour;1 1/2 teaspoons steak seasoning;1 teaspoon ground black pepper;2 cups shredded four-cheese blend",2
129,Potato Soup,Potato and Cheddar Soup,https://www.allrecipes.com/recipe/13311/potato-and-cheddar-soup/,,,,Original recipe yields 10 servings,169  cals,9.9 ,12.3,7.9 ,34 ,277 ,"2 cups water;2 cups peeled and cubed red potatoes;3 tablespoons melted butter;1 small onion, chopped;3 tablespoons all-purpose flour;salt and pepper to taste;3 cups milk;1/2 teaspoon white sugar;1 cup shredded Cheddar cheese;1 cup diced ham",2
130,Potato Soup,Creamy Slow Cooker Potato Cheese Soup,https://www.allrecipes.com/recipe/25666/creamy-slow-cooker-potato-cheese-soup/,30 m,5 h,5 h 30 m,Original recipe yields 18 servings,169  cals,5.2 ,26.6,4.6 ,15 ,320 ,"1/4 cup butter;1/2 white onion, chopped;1/4 cup all-purpose flour;2 cups water;2 large carrots, diced;4 stalks celery, diced;1 tablespoon dried, minced garlic;salt and pepper to taste;1 cup milk;2 tablespoons chicken soup base;1 cup warm water;5 pounds russet potatoes, peeled and cubed;1 bay leaf;1 cup shredded Cheddar cheese;6 slices crisp cooked bacon, crumbled",4
131,Potato Soup,Potato Chowder Soup I,https://www.allrecipes.com/recipe/23859/potato-chowder-soup-i/,20 m,30 m,50 m,Original recipe yields 8 servings,359  cals,19.7 ,34.4,14.8 ,57 ,901 ,"2 cups peeled and diced potatoes;1/2 cup diced carrots;1/2 cup diced celery;1/4 cup chopped onion;1 teaspoon salt;1/4 cup butter;2 cups milk;1/4 cup all-purpose flour;2 (15 ounce) cans whole kernel corn, drained;2 1/2 cups shredded Cheddar cheese",3
132,Potato Soup,Real Potato Leek Soup,https://www.allrecipes.com/recipe/22932/real-potato-leek-soup/,30 m,45 m,1 h 30 m,Original recipe yields 8 servings,400  cals,6.3 ,77.6,9.7 ,20 ,796 ,"18 small red new potatoes;6 cups chicken broth;3 leeks, chopped;3 tablespoons butter;2 cups milk;salt and pepper to taste",2
133,Potato Soup,Very Easy Potato Bacon Soup,https://www.allrecipes.com/recipe/235445/very-easy-potato-bacon-soup/,15 m,40 m,55 m,Original recipe yields 2 servings,393  cals,18.2 ,43.4,15.7 ,55 ,1101 ,"2 tablespoons butter;3/4 cup finely chopped onion;2 cups peeled and diced potatoes;1 1/2 cups water;1/2 teaspoon dried dill weed (optional);1/2 teaspoon salt;1/4 teaspoon ground black pepper;1 3/4 cups milk;3 tablespoons real bacon bits;1 tablespoon dried parsley, or to taste",2
134,Potato Soup,Cauliflower Potato Soup,https://www.allrecipes.com/recipe/234991/cauliflower-potato-soup/,15 m,3 h 10 m,3 h 25 m,Original recipe yields 4 servings,417  cals,20.3 ,46.1,15.9 ,56 ,1090 ,"1 head cauliflower, stemmed and chopped;2 large red potatoes, cut into 1-inch pieces;5 baby carrots, cut into 1/2-inch slices, or more to taste;2 teaspoons dried onion flakes, or to taste;water, or as needed;1 cube chicken bouillon;1 (10.75 ounce) can condensed cream of chicken soup;1/2 cup milk;1/2 (8 ounce) package cream cheese;1 tablespoon bacon bits, or more to taste;1/4 cup chopped fresh parsley, or more to taste;1/2 cup shredded Cheddar cheese",4
135,Potato Soup,"Potato, Ham, Broccoli and Cheese Soup with Baby Dumplings",https://www.allrecipes.com/recipe/202265/potato-ham-broccoli-and-cheese-soup-with-baby-dumplings/,,,,,,,,,,,,0
136,Potato Soup,Smoky Potato Cheese Soup,https://www.allrecipes.com/recipe/12990/smoky-potato-cheese-soup/,20 m,30 m,50 m,Original recipe yields 8 servings,648  cals,39.4 ,46.4,28.2 ,110 ,1616 ,"1 onion, chopped;1/4 cup margarine;2 (14.5 ounce) cans chicken broth;6 potatoes, peeled and cubed;1 pound smoked sausage;1 pound processed cheese, cubed;2 (12 fluid ounce) cans evaporated milk;ground black pepper to taste;1 tablespoon cornstarch",4
137,New Potato Recipes,Roasted Parmesan Rosemary Potatoes,https://www.allrecipes.com/recipe/231000/roasted-parmesan-rosemary-potatoes/,15 m,40 m,55 m,Original recipe yields 4 servings,234  cals,11 ,29.9,4.4 ,2 ,49 ,"1 1/2 pounds new potatoes, cut into 1-inch pieces;3 tablespoons extra-virgin olive oil;2 tablespoons grated Parmesan cheese;1 tablespoon chopped fresh rosemary;salt and ground black pepper to taste",3
138,New Potato Recipes,New Potatoes with Caper Sauce,https://www.allrecipes.com/recipe/161916/new-potatoes-with-caper-sauce/,10 m,20 m,30 m,Original recipe yields 4 servings,447  cals,25.2 ,48.9,8.6 ,67 ,450 ,"12 small new potatoes, scrubbed;1/2 cup butter, softened;2 tablespoons capers, chopped;1 tablespoon minced green onion;1/3 cup grated Parmesan cheese;2 tablespoons chopped fresh parsley;1 teaspoon white wine vinegar;salt and pepper to taste",3
139,New Potato Recipes,Syracuse Salt Potatoes,https://www.allrecipes.com/recipe/141785/syracuse-salt-potatoes/,10 m,20 m,30 m,Original recipe yields 8 servings,277  cals,11.7 ,39.7,4.7 ,31 ,95 ,"4 pounds new potatoes;1 1/2 cups fine salt;8 tablespoons butter, melted",2
140,New Potato Recipes,Early Morning Oven Roasted New Potatoes,https://www.allrecipes.com/recipe/18280/early-morning-oven-roasted-new-potatoes/,10 m,20 m,30 m,Original recipe yields 4 servings,229  cals,11.7 ,28.9,3.5 ,31 ,414 ,"1 1/2 pounds new potatoes, cut into wedges;4 tablespoons butter;2 teaspoons fresh rosemary;salt and pepper to taste",3
141,New Potato Recipes,"Slashed Sea Bass with Red Onions, Mushrooms, and New Potatoes",https://www.allrecipes.com/recipe/77906/slashed-sea-bass-with-red-onions-mushrooms-and-new-potatoes/,20 m,20 m,40 m,Original recipe yields 2 servings,602  cals,38.7 ,29.4,37.5 ,82 ,608 ,"1 cup new potatoes;1 tablespoon butter;2 portobello mushroom caps, sliced;1 red onion, sliced;1 teaspoon fresh lemon juice;sea salt to taste;cracked black pepper to taste;2 (4 ounce) fillets sea bass;2 tablespoons chopped fresh chervil;1 teaspoon chili oil;1/2 cup pesto sauce",4
142,New Potato Recipes,Bacon Wrapped New Potatoes,https://www.allrecipes.com/recipe/218223/bacon-wrapped-new-potatoes/,10 m,20 m,30 m,Original recipe yields 15 servings,92  cals,1.4 ,17,3 ,3 ,207 ,"15 small new potatoes;5 slices bacon, cut into thirds;1 (1 ounce) package ranch dressing mix;15 toothpicks",2
143,New Potato Recipes,Lemon Horseradish New Potatoes,https://www.allrecipes.com/recipe/24772/lemon-horseradish-new-potatoes/,,,,,,,,,,,,0
144,New Potato Recipes,Gorgonzola Stuffed Mini Potatoes,https://www.allrecipes.com/recipe/219209/gorgonzola-stuffed-mini-potatoes/,5 m,45 m,1 h,Original recipe yields 5 servings,453  cals,18 ,65.3,9.6 ,17 ,166 ,20 small new potatoes;1/4 cup vegetable oil;coarse sea salt to taste;1/2 cup sour cream;1/4 cup crumbled Gorgonzola cheese;2 tablespoons chopped fresh chives,3
145,New Potato Recipes,Dilled Creamed Potatoes,https://www.allrecipes.com/recipe/72565/dilled-creamed-potatoes/,15 m,35 m,50 m,Original recipe yields 10 servings,429  cals,38.1 ,20.3,3.7 ,130 ,42 ,"2 pounds new potatoes;2 tablespoons olive oil;1 small onion, diced;3 cloves garlic, minced;1 quart heavy cream;1 cup chopped fresh dill;salt and pepper to taste",3
146,New Potato Recipes,Roasted New Red Potatoes,https://www.allrecipes.com/recipe/76954/roasted-new-red-potatoes/,,,,Original recipe yields 8 servings,179  cals,7 ,27.1,3.2 ,0 ,301 ,"3 pounds small red new potatoes, halved;1/4 cup olive oil;1 teaspoon Salt and freshly ground black pepper",2
147,New Potato Recipes,Southern Green Beans,https://www.allrecipes.com/recipe/190711/southern-green-beans/,15 m,25 m,40 m,Original recipe yields 8 servings,189  cals,7.4 ,25.9,6.7 ,19 ,258 ,"6 slices bacon, chopped;3 tablespoons butter;1 red onion, chopped;2 pounds fresh green beans, trimmed and snapped;8 small new potatoes, diced;1 large clove garlic, minced;1/4 cup chicken broth;1 1/2 teaspoons white balsamic vinegar;salt and pepper to taste",2
148,New Potato Recipes,"Slow Cooker Green Beans, Ham and Potatoes",https://www.allrecipes.com/recipe/21417/slow-cooker-green-beans-ham-and-potatoes/,30 m,4 h,4 h 30 m,Original recipe yields 10 servings,200  cals,9 ,20.6,10.2 ,29 ,133 ,"2 pounds fresh green beans, rinsed and trimmed;1 large onion, chopped;3 ham hocks;1 1/2 pounds new potatoes, quartered;1 teaspoon garlic powder;1 teaspoon onion powder;1 teaspoon seasoning salt;1 tablespoon chicken bouillon granules;ground black pepper to taste",3
149,New Potato Recipes,Bada Bing Bada Banged Potatoes,https://www.allrecipes.com/recipe/211830/bada-bing-bada-banged-potatoes/,,,,,,,,,,,,0
150,New Potato Recipes,Blue Cheese Potato Salad,https://www.allrecipes.com/recipe/25174/blue-cheese-potato-salad/,30 m,15 m,45 m,Original recipe yields 5 servings (4 to 6 servings),481  cals,34.4 ,36.8,8.3 ,22 ,552 ,"4 slices bacon;2 pounds red new potatoes;1/2 cup olive oil;3 tablespoons white vinegar;1 bunch green onions, chopped;1/2 teaspoon salt;1 teaspoon ground black pepper;1 1/2 ounces blue cheese, crumbled",3
151,New Potato Recipes,Tangy Dill Potato Salad,https://www.allrecipes.com/recipe/72869/tangy-dill-potato-salad/,15 m,10 m,2 h 25 m,Original recipe yields 12 servings,217  cals,13.8 ,22.3,2.1 ,5 ,255 ,"3 pounds new potatoes, scrubbed and quartered;1/2 cup Italian-style salad dressing;3/4 cup mayonnaise;1/4 cup chopped green onions;2 teaspoons chopped fresh dill;1 teaspoon Dijon mustard (optional);1 teaspoon lemon juice;1/8 teaspoon pepper",2
152,New Potato Recipes,Real Potato Leek Soup,https://www.allrecipes.com/recipe/22932/real-potato-leek-soup/,30 m,45 m,1 h 30 m,Original recipe yields 8 servings,400  cals,6.3 ,77.6,9.7 ,20 ,796 ,"18 small red new potatoes;6 cups chicken broth;3 leeks, chopped;3 tablespoons butter;2 cups milk;salt and pepper to taste",2
153,New Potato Recipes,Foil Wrapped Veggies,https://www.allrecipes.com/recipe/25478/foil-wrapped-veggies/,15 m,30 m,45 m,Original recipe yields 10 servings,223  cals,8.3 ,34.8,3.9 ,0 ,35 ,"2 1/2 pounds new potatoes, thinly sliced;1 large sweet potato, thinly sliced;2 Vidalia onions, sliced 1/4 inch thick;1/2 pound fresh green beans, cut into 1 inch pieces;1 sprig fresh rosemary;1 sprig fresh thyme;2 tablespoons olive oil;salt and pepper to taste;1/4 cup olive oil",4
154,New Potato Recipes,Brunch Potato Casserole,https://www.allrecipes.com/recipe/86231/brunch-potato-casserole/,30 m,1 h,1 h 30 m,Original recipe yields 15 servings,559  cals,46.5 ,23.4,13 ,60 ,877 ,"4 pounds new potatoes, skinned, cut into 1-inch cubes;1 pound processed cheese food, cubed;2 cups mayonnaise;1 onion, finely chopped;1 pound bacon, cooked crisp and chopped",4
155,New Potato Recipes,Picnic Potato Salad with No Mayonnaise,https://www.allrecipes.com/recipe/222279/picnic-potato-salad-with-no-mayonnaise/,15 m,10 m,55 m,Original recipe yields 6 servings,272  cals,14.4 ,29.5,6.9 ,13 ,503 ,"2 pounds small new potatoes, quartered;2 tablespoons balsamic vinegar;1/4 cup extra-virgin olive oil;1 tablespoon Dijon mustard;2 tablespoons chopped fresh basil;1/2 teaspoon salt;1/4 teaspoon ground black pepper;1/2 cup chopped onion;3/4 cup crumbled blue cheese;2 tablespoons chopped fresh chives",3
156,New Potato Recipes,Spinach and Sweet Corn Mashed Potatoes,https://www.allrecipes.com/recipe/18331/spinach-and-sweet-corn-mashed-potatoes/,10 m,25 m,45 m,Original recipe yields 5 servings (4 to 6 servings),439  cals,30.8 ,39.2,6.2 ,81 ,595 ,"1 1/2 pounds new potatoes, scrubbed and quartered;1/4 teaspoon salt;1/2 cup butter, softened;1/2 cup heavy cream;salt and pepper to taste;1 tablespoon olive oil;1 1/2 cups whole kernel corn;1 (10 ounce) package fresh spinach, stems removed;1 1/2 teaspoons minced garlic",2
157,New Potato Recipes,Curried Cumin Potatoes,https://www.allrecipes.com/recipe/38033/curried-cumin-potatoes/,15 m,20 m,35 m,Original recipe yields 8 servings,128  cals,4 ,21.4,2.7 ,0 ,451 ,"2 pounds new potatoes, cut into 1/4 inch thick pieces;2 tablespoons olive oil;2 tablespoons cumin seed;2 teaspoons ground turmeric;2 teaspoons curry powder;2 teaspoons coarse sea salt;1 teaspoon ground black pepper;3 tablespoons chopped fresh cilantro",2
158,New Potato Recipes,Dill Potato Salad,https://www.allrecipes.com/recipe/24353/dill-potato-salad/,20 m,15 m,1 h 5 m,Original recipe yields 6 servings,228  cals,8.1 ,35.5,4.3 ,17 ,346 ,7 cups chopped new potatoes;1 (8 ounce) container sour cream;2 teaspoons chopped fresh dill weed;1 teaspoon dried parsley;2 tablespoons Dijon mustard;1/2 teaspoon salt;1/4 teaspoon pepper,3
159,New Potato Recipes,Warm Steak and Potato Salad,https://www.allrecipes.com/recipe/142702/warm-steak-and-potato-salad/,10 m,17 m,27 m,Original recipe yields 4 servings,359  cals,17.6 ,27.9,23.2 ,60 ,409 ,"1 pound new potatoes;1 pound beef sirloin steak;1/2 teaspoon salt;1/4 teaspoon ground black pepper;8 cups mixed baby salad greens;1 pint cherry tomatoes, halved;2 tablespoons minced shallot;2 tablespoons olive oil;1 tablespoon red wine vinegar;1 teaspoon Dijon mustard;1/4 teaspoon dried tarragon",4
160,Red Potato Recipes,Garlic Mashed Potatoes In The Slow Cooker,https://www.allrecipes.com/recipe/228849/garlic-mashed-potatoes-in-the-slow-cooker/,30 m,3 h 20 m,3 h 50 m,Original recipe yields 8 servings,464  cals,27.7 ,47.8,8.8 ,75 ,396 ,"5 pounds red potatoes, peeled and cut into chunks;1 (8 ounce) package cream cheese;1 (8 ounce) container sour cream;1 1/2 cups chicken broth;2 teaspoons garlic powder;salt to taste;1/2 cup butter, melted",3
161,Red Potato Recipes,Oven Baked Parsley Red Potatoes,https://www.allrecipes.com/recipe/228262/oven-baked-parsley-red-potatoes/,10 m,40 m,50 m,Original recipe yields 8 servings,182  cals,11.7 ,18.3,2.3 ,31 ,234 ,"1/2 cup butter, cubed;2 pounds red potatoes, halved;1 tablespoon minced onion, or to taste;2 tablespoons minced fresh parsley;1/2 teaspoon salt;1/4 teaspoon ground black pepper",3
162,Red Potato Recipes,Suzy's Mashed Red Potatoes,https://www.allrecipes.com/recipe/22986/suzys-mashed-red-potatoes/,10 m,20 m,30 m,Original recipe yields 8 servings,214  cals,13.4 ,21.6,2.8 ,35 ,96 ,"2 pounds small red potatoes, quartered;1/2 cup butter;1/2 cup milk;1/4 cup sour cream;salt and pepper to taste",2
163,Red Potato Recipes,New Red Potato Salad,https://www.allrecipes.com/recipe/27070/new-red-potato-salad/,20 m,15 m,2 h 35 m,Original recipe yields 12 servings,315  cals,23.7 ,22.3,4.5 ,73 ,291 ,3 pounds unpeeled red potatoes;4 eggs;1 1/2 cups mayonnaise;2 tablespoons milk;2 tablespoons distilled white vinegar;1/2 cup sliced green onions;1/2 teaspoon salt;1/4 teaspoon ground black pepper;1 cup sliced celery,3
164,Red Potato Recipes,Oven Roasted Red Potatoes,https://www.allrecipes.com/recipe/13849/oven-roasted-red-potatoes/,15 m,40 m,55 m,Original recipe yields 8 servings,171  cals,9.2 ,20.2,2.4 ,0 ,317 ,"1 (1 ounce) envelope dry onion soup mix;2 pounds red potatoes, halved;1/3 cup olive oil",3
165,Red Potato Recipes,Cheesy Ranch New Red Potatoes,https://www.allrecipes.com/recipe/18269/cheesy-ranch-new-red-potatoes/,5 m,30 m,35 m,Original recipe yields 4 servings,726  cals,49.5 ,53,19.1 ,70 ,1025 ,"12 small new red potatoes, scrubbed and halved;1 cup Ranch-style salad dressing;1 (8 ounce) package shredded Colby-Monterey Jack cheese;1 teaspoon freshly ground black pepper",4
166,Red Potato Recipes,Garlic Red Potatoes,https://www.allrecipes.com/recipe/25272/garlic-red-potatoes/,10 m,40 m,50 m,Original recipe yields 4 servings,279  cals,12.2 ,39.6,5.3 ,32 ,698 ,"2 pounds red potatoes, quartered;1/4 cup butter, melted;2 teaspoons minced garlic;1 teaspoon salt;1 lemon, juiced;1 tablespoon grated Parmesan cheese",4
167,Red Potato Recipes,Red Potato Bites,https://www.allrecipes.com/recipe/67753/red-potato-bites/,15 m,20 m,45 m,Original recipe yields 40 servings (40 pieces),36  cals,2.2 ,3,1.3 ,5 ,47 ,1 1/2 pounds small round red potatoes;4 slices bacon;1 cup sour cream;1/2 teaspoon seasoned salt;1/4 teaspoon black pepper;1 tablespoon chopped fresh chives;1/2 cup shredded Cheddar cheese;parsley,5
168,Red Potato Recipes,Honey Roasted Red Potatoes,https://www.allrecipes.com/recipe/18293/honey-roasted-red-potatoes/,10 m,35 m,45 m,Original recipe yields 4 servings,156  cals,6.2 ,23.4,2.5 ,15 ,88 ,"1 pound red potatoes, quartered;2 tablespoons diced onion;2 tablespoons butter, melted;1 tablespoon honey;1 teaspoon dry mustard;1 pinch salt;1 pinch ground black pepper",3
169,Red Potato Recipes,Red Skinned Potato Salad,https://www.allrecipes.com/recipe/25155/red-skinned-potato-salad/,1 h,2 h,,Original recipe yields 12 servings,430  cals,36.9 ,16.2,9.5 ,121 ,536 ,"2 pounds clean, scrubbed new red potatoes;6 eggs;1 pound bacon;1 onion, finely chopped;1 stalk celery, finely chopped;2 cups mayonnaise;salt and pepper to taste",4
170,Red Potato Recipes,Garlic Mashed Potatoes Secret Recipe,https://www.allrecipes.com/recipe/21391/garlic-mashed-potatoes-secret-recipe/,15 m,45 m,1 h,Original recipe yields 100 servings,498  cals,33.4 ,43.2,8.8 ,92 ,382 ,"50 pounds unpeeled red potatoes, quartered;8 pounds butter, room temperature;3 pounds Romano cheese, grated;3 cups chopped garlic;1/2 cup salt;1/2 cup dried oregano",1
171,Red Potato Recipes,Slow Cooker Mashed Potatoes,https://www.allrecipes.com/recipe/25895/slow-cooker-mashed-potatoes/,15 m,3 h 15 m,3 h 30 m,Original recipe yields 8 servings,470  cals,27.7 ,47.9,8.8 ,74 ,703 ,"5 pounds red potatoes, cut into chunks;1 tablespoon minced garlic, or to taste;3 cubes chicken bouillon;1 (8 ounce) container sour cream;1 (8 ounce) package cream cheese, softened;1/2 cup butter;salt and pepper to taste",2
172,Red Potato Recipes,Crispy Rosemary Chicken and Fries,https://www.allrecipes.com/recipe/77489/crispy-rosemary-chicken-and-fries/,,,,,,,,,,,,0
173,Red Potato Recipes,The Best Potato Salad,https://www.allrecipes.com/recipe/169084/the-best-potato-salad/,20 m,20 m,3 h 40 m,Original recipe yields 12 servings,365  cals,22.9 ,34.7,6.5 ,102 ,785 ,"6 eggs;10 red potatoes;1 cup mayonnaise;1/2 cup ranch dressing;1/3 cup dill pickle relish;2 tablespoons prepared yellow mustard;1 1/2 teaspoons salt;1/4 teaspoon ground black pepper;1/8 teaspoon paprika;1/8 teaspoon celery seed;1 onion, chopped;1/4 cup pepperoncini (optional);1/4 cup sliced black olives (optional)",3
174,Red Potato Recipes,Red Garlic Mashed Potatoes,https://www.allrecipes.com/recipe/86695/red-garlic-mashed-potatoes/,15 m,30 m,45 m,Original recipe yields 4 servings,280  cals,24.9 ,13.5,2.2 ,67 ,232 ,"8 red potatoes, cubed;2 teaspoons crushed garlic;1/2 cup butter;1/4 cup half-and-half cream;1/4 teaspoon steak seasoning;1/4 teaspoon garlic powder;1/8 teaspoon white sugar",2
175,Red Potato Recipes,Grilled Sausage with Potatoes and Green Beans,https://www.allrecipes.com/recipe/50849/grilled-sausage-with-potatoes-and-green-beans/,25 m,20 m,45 m,Original recipe yields 4 servings,544  cals,38.4 ,21.3,28.3 ,80 ,2302 ,"3/4 pound fresh green beans, trimmed and halved;1/2 pound red potatoes, quartered;1 large onion, sliced;1 pound smoked sausage, cut into 1 inch pieces;1 teaspoon salt;1 teaspoon ground black pepper;1 teaspoon vegetable oil;1 teaspoon butter;1/3 cup water",3
176,Red Potato Recipes,Kielbasa with Peppers and Potatoes,https://www.allrecipes.com/recipe/85127/kielbasa-with-peppers-and-potatoes/,10 m,30 m,40 m,Original recipe yields 6 servings,404  cals,23.2 ,36.1,13.3 ,50 ,697 ,"1 tablespoon vegetable oil;1 (16 ounce) package smoked kielbasa sausage, diced;6 medium red potatoes, diced;1 red bell pepper, sliced;1 yellow bell pepper, sliced",2
177,Red Potato Recipes,Roast Potatoes,https://www.allrecipes.com/recipe/18324/roast-potatoes/,10 m,20 m,30 m,Original recipe yields 4 servings,227  cals,7.3 ,36.4,4.3 ,0 ,596 ,"2 pounds red potatoes, cut into quarters;2 tablespoons vegetable oil;1 teaspoon salt;1/2 teaspoon freshly ground black pepper;1/2 teaspoon dried rosemary, crushed",3
178,Red Potato Recipes,Heavenly Potatoes and Ham,https://www.allrecipes.com/recipe/18835/heavenly-potatoes-and-ham/,,,,,,,,,,,,0
179,Red Potato Recipes,Spinach and Potato Frittata,https://www.allrecipes.com/recipe/47044/spinach-and-potato-frittata/,10 m,20 m,30 m,Original recipe yields 6 servings,281  cals,13.1 ,28.7,12.5 ,197 ,175 ,"2 tablespoons olive oil;6 small red potatoes, sliced;1 cup torn fresh spinach;2 tablespoons sliced green onions;1 teaspoon crushed garlic;salt and pepper to taste;6 eggs;1/3 cup milk;1/2 cup shredded Cheddar cheese",2
180,Red Potato Recipes,Cowboy Mashed Potatoes,https://www.allrecipes.com/recipe/18275/cowboy-mashed-potatoes/,20 m,20 m,40 m,Original recipe yields 10 servings,175  cals,7.3 ,24.6,4.7 ,19 ,108 ,"1 pound red potatoes;1 pound Yukon Gold (yellow) potatoes;1 fresh jalapeno pepper, sliced;12 ounces baby carrots;4 cloves garlic;1 (10 ounce) package frozen white corn, thawed;1/4 cup butter;1/2 cup shredded Cheddar cheese;salt and pepper to taste",2
181,Red Potato Recipes,"Slow Cooker, Easy Baked Potato Soup",https://www.allrecipes.com/recipe/220910/slow-cooker-easy-baked-potato-soup/,15 m,7 h 15 m,7 h 30 m,Original recipe yields 4 servings,336  cals,17.9 ,26.6,18.4 ,56 ,1720 ,"10 red potatoes, cut into cubes;3 tablespoons all-purpose flour;3/4 cup real bacon bits;1 small red onion, chopped;1 clove garlic, minced;2 tablespoons chicken bouillon granules;1 tablespoon ranch dressing mix;2 teaspoons dried parsley;1 teaspoon seasoned salt;1/2 teaspoon ground black pepper;3 cups water;1 cup half-and-half;1/2 cup shredded Cheddar cheese, or to taste;1/4 cup chopped green onion, or to taste",6
182,Red Potato Recipes,Bella's Rosemary Red Potatoes,https://www.allrecipes.com/recipe/18254/bellas-rosemary-red-potatoes/,10 m,30 m,40 m,Original recipe yields 4 servings,399  cals,19.4 ,50.9,6.1 ,23 ,155 ,"6 red potatoes, scrubbed and cut into wedges;3 tablespoons butter, melted;3 tablespoons vegetable oil;1 tablespoon chopped fresh rosemary;salt and pepper to taste",3
183,Red Potato Recipes,Oven Roasted Parmesan Potatoes,https://www.allrecipes.com/recipe/233393/oven-roasted-parmesan-potatoes/,15 m,30 m,45 m,Original recipe yields 6 servings,162  cals,5.8 ,24.9,3.9 ,6 ,234 ,"cooking spray;1 teaspoon vegetable oil, or as needed;2 tablespoons freshly grated Parmesan cheese;1/2 teaspoon salt;1/2 teaspoon garlic powder;1/2 teaspoon paprika;1/4 teaspoon ground black pepper;2 pounds red potatoes, halved;1 tablespoon vegetable oil, or as needed;1/4 cup sour cream (optional)",4
184,White Potato Recipes,Australian Potato Salad,https://www.allrecipes.com/recipe/132952/australian-potato-salad/,20 m,30 m,50 m,Original recipe yields 16 servings,291  cals,22.1 ,21.8,2.8 ,13 ,229 ,"4 pounds white potatoes, cut into 1 inch cubes;3/4 cup bottled French salad dressing;1 cup chopped celery;6 green onions, chopped;1 1/4 cups mayonnaise;1 cup sour cream;1 tablespoon coarse grained mustard;1/2 cup chopped fresh mint leaves;1/2 cup chopped fresh dill weed;ground black pepper to taste",2
185,White Potato Recipes,Best Cream Of Broccoli and Potato Soup,https://www.allrecipes.com/recipe/230882/best-cream-of-broccoli-and-potato-soup/,,,,,,,,,,,,0
186,White Potato Recipes,Curried Hash Browns,https://www.allrecipes.com/recipe/163927/curried-hash-browns/,20 m,10 m,30 m,Original recipe yields 2 servings,58  cals,5.9 ,1.6,0.3 ,15 ,43 ,1 tablespoon butter;2 cups diced white potatoes;salt and pepper to taste;2 tablespoons minced red onion;2 tablespoons chopped fresh cilantro;1 tablespoon chopped green onion;1/2 teaspoon curry powder,1
187,White Potato Recipes,Roasted Creole Potatoes,https://www.allrecipes.com/recipe/159254/roasted-creole-potatoes/,,,,Original recipe yields 6 servings,355  cals,21 ,32.1,10.6 ,32 ,758 ,"2 pounds cubed white potatoes;12 ounces andouille sausage, sliced;1/2 cup chopped green bell pepper;1/2 cup chopped onion;2 tablespoons olive oil;1 tablespoon paprika;1 tablespoon Creole seasoning;1 tablespoon garlic powder;1 teaspoon ground black pepper",3
