,category,recipe-name,recipe-url,prep-time,cook-time,total-time,servings,calories,fat-g,carbs-g,protein-g,cholesterol-mg,sodium-mg,ingredients,num_steps
137,Fried Rice,Pork Fried Rice,https://www.allrecipes.com/recipe/230818/pork-fried-rice/,15 m,15 m,30 m,Original recipe yields 2 servings,557  cals,13.3 ,80.7,26.1 ,137 ,815 ,"1 tablespoon butter;1 (6 ounce) boneless pork loin chop, cut into small pieces;1/4 cup chopped carrot;1/4 cup chopped broccoli;1 green onion, chopped;1 egg, beaten;1 cup cold cooked rice;1/4 cup frozen peas;1 1/2 tablespoons soy sauce;1/8 teaspoon garlic powder;1/8 teaspoon ground ginger",2
138,Fried Rice,Egg Fried Rice,https://www.allrecipes.com/recipe/23298/egg-fried-rice/,5 m,15 m,20 m,Original recipe yields 4 servings,145  cals,2.7 ,24.6,4.9 ,46 ,848 ,"1 cup water;1/2 teaspoon salt;2 tablespoons soy sauce;1 cup uncooked instant rice;1 teaspoon vegetable oil;1/2 onion, finely chopped;1/2 cup green beans;1 egg, lightly beaten;1/4 teaspoon ground black pepper",3
139,Fried Rice,Thai Spicy Basil Chicken Fried Rice,https://www.allrecipes.com/recipe/145572/thai-spicy-basil-chicken-fried-rice/,,,,,,,,,,,,0
140,Fried Rice,Island-Style Fried Rice,https://www.allrecipes.com/recipe/195042/island-style-fried-rice/,10 m,30 m,1 h,Original recipe yields 6 servings,511  cals,28.1 ,48,17.1 ,133 ,988 ,"1 1/2 cups uncooked jasmine rice;3 cups water;2 teaspoons canola oil;1 (12 ounce) can fully cooked luncheon meat (such as SPAM®), cubed;1/2 cup sliced Chinese sweet pork sausage (lup cheong);3 eggs, beaten;2 tablespoons canola oil;1 (8 ounce) can pineapple chunks, drained;1/2 cup chopped green onion;3 tablespoons oyster sauce;1/2 teaspoon garlic powder",3
141,Fried Rice,Glo's Sausage Fried Rice,https://www.allrecipes.com/recipe/47022/glos-sausage-fried-rice/,20 m,20 m,40 m,Original recipe yields 8 servings,540  cals,31.7 ,46.4,17.3 ,155 ,943 ,"1 pound ground pork sausage;5 eggs, beaten;3 tablespoons vegetable oil;1/2 head cabbage, cored and shredded;3 carrots, chopped;6 cups cooked white rice, cold;1/4 cup soy sauce, or to taste;1 (14.5 ounce) can bean sprouts, drained;1 (6 ounce) package frozen green peas, thawed;ground black pepper to taste;3 green onions, chopped",2
142,Fried Rice,Classic Fried Rice,https://www.allrecipes.com/recipe/216965/classic-fried-rice/,,,,Original recipe yields 6 servings,213  cals,5.1 ,31.8,8.8 ,41 ,692 ,"6 strips bacon, cut into 1/2 inch pieces;1 egg, beaten;8 green onions and tops, sliced;4 cups cold, cooked rice;1 tablespoon minced garlic;3 tablespoons Kikkoman Soy Sauce",1
143,Fried Rice,Hibachi-Style Fried Rice,https://www.allrecipes.com/recipe/237608/hibachi-style-fried-rice/,,,,,,,,,,,,0
144,Fried Rice,Pineapple Fried Rice II,https://www.allrecipes.com/recipe/56140/pineapple-fried-rice-ii/,15 m,30 m,1 h 5 m,Original recipe yields 4 servings,374  cals,11.3 ,55.4,12.8 ,60 ,2001 ,"1 cup uncooked white rice;2 cups water;2 tablespoons sesame oil;3 green onions, thinly sliced including tops;1 cup diced ham;1/2 cup peas;1 (8 ounce) can pineapple chunks, drained;1 egg, beaten;1 tablespoon white sugar;1 teaspoon salt;1/2 teaspoon white pepper;1/2 teaspoon garlic powder;1/4 cup soy sauce",3
145,Fried Rice,Day Before Pay Day Fried Rice,https://www.allrecipes.com/recipe/125394/day-before-pay-day-fried-rice/,,,,,,,,,,,,0
146,Fried Rice,Quick Pork Fried Rice,https://www.allrecipes.com/recipe/228917/quick-pork-fried-rice/,25 m,20 m,45 m,Original recipe yields 6 servings,380  cals,12.8 ,48.8,15.9 ,30 ,202 ,"2 teaspoons vegetable oil;1/2 cup finely chopped fresh mushrooms;6 cups cooled cooked rice;1/4 cup vegetable oil, divided;1 1/2 cups cubed cooked pork;2 cloves garlic, finely chopped;1 (1 inch) piece fresh ginger, finely chopped;3 stalks celery, diced;1/2 small onion, diced;1 large carrot, diced;1/2 red bell pepper, diced;1 tablespoon soy sauce;3 green onions, finely chopped",3
147,Rice Casserole,Oven Brown Rice with Carrots and Mushrooms,https://www.allrecipes.com/recipe/220698/oven-brown-rice-with-carrots-and-mushrooms/,15 m,1 h,1 h 15 m,Original recipe yields 6 servings,230  cals,10.4 ,29.7,4.9 ,24 ,513 ,"cooking spray;1 (14 ounce) can beef broth;1 cup uncooked brown rice;1 cup finely diced carrots;1/2 cup milk;1 (4 ounce) can sliced mushrooms, drained;1/2 cup condensed cream of chicken soup;1/4 cup butter",5
148,Rice Casserole,Brown Rice and Black Bean Casserole,https://www.allrecipes.com/recipe/75445/brown-rice-and-black-bean-casserole/,,,,,,,,,,,,0
149,Rice Casserole,Mushroom Wild Rice Bake,https://www.allrecipes.com/recipe/122639/mushroom-wild-rice-bake/,1 h,30 m,1 h 30 m,Original recipe yields 6 servings,,,,,,,"4 cups water;4 beef bouillon cubes;2 garlic cloves, minced;1/2 cup uncooked wild rice, rinsed;1/2 cup uncooked long grain rice;1 (4.5 ounce) jar sliced mushrooms, drained;1/4 cup butter or margarine",1
150,Rice Casserole,Zucchini Herb Casserole,https://www.allrecipes.com/recipe/74077/zucchini-herb-casserole/,15 m,40 m,55 m,Original recipe yields 6 servings,266  cals,17.5 ,16.5,12.4 ,40 ,628 ,"1/3 cup uncooked long grain white rice;2/3 cup water;2 tablespoons vegetable oil;1 1/2 pounds zucchini, cubed;1 cup sliced green onions;1 clove garlic, minced;1 1/4 teaspoons garlic salt;1/2 teaspoon basil;1/2 teaspoon sweet paprika;1/2 teaspoon dried oregano;1 1/2 cups seeded, chopped tomatoes;2 cups shredded sharp Cheddar cheese, divided",4
151,Rice Casserole,Broccoli and Cauliflower Casserole,https://www.allrecipes.com/recipe/18890/broccoli-and-cauliflower-casserole/,,,,,,,,,,,,0
152,Rice Casserole,Busy Day Chicken Rice Casserole,https://www.allrecipes.com/recipe/8937/busy-day-chicken-rice-casserole/,,,,,,,,,,,,0
153,Rice Casserole,Mexican Sour Cream Rice,https://www.allrecipes.com/recipe/74856/mexican-sour-cream-rice/,20 m,30 m,50 m,Original recipe yields 6 servings,287  cals,11.4 ,36.9,9.9 ,34 ,773 ,"1 cup uncooked long grain white rice;1 (14 ounce) can chicken broth;1 cup reduced fat sour cream;1 (4 ounce) can diced green chile peppers;1 cup shredded Monterey Jack cheese, divided;1 (8.75 ounce) can whole kernel corn, drained;1/4 cup finely chopped fresh cilantro;salt and ground black pepper to taste",4
154,Rice Casserole,"Pork, Broccoli and Rice Casserole",https://www.allrecipes.com/recipe/75475/pork-broccoli-and-rice-casserole/,,,,,,,,,,,,0
155,Rice Casserole,Chicken Florentine Rice Casserole,https://www.allrecipes.com/recipe/40384/chicken-florentine-rice-casserole/,,,,,,,,,,,,0
156,Rice Casserole,Cabbage Roll Casserole,https://www.allrecipes.com/recipe/14690/cabbage-roll-casserole/,10 m,1 h 30 m,1 h 40 m,Original recipe yields 12 servings,352  cals,20.6 ,25.5,17.1 ,64 ,840 ,2 pounds ground beef;1 cup chopped onion;1 (29 ounce) can tomato sauce;3 1/2 pounds chopped cabbage;1 cup uncooked white rice;1 teaspoon salt;2 (14 ounce) cans beef broth,3
157,Rice Casserole,Salsa Chicken Rice Casserole,https://www.allrecipes.com/recipe/17952/salsa-chicken-rice-casserole/,,,,,,,,,,,,0
158,Rice Casserole,Spanish Rice Bake,https://www.allrecipes.com/recipe/18830/spanish-rice-bake/,15 m,45 m,1 h,Original recipe yields 6 servings,350  cals,19.1 ,24.9,18.5 ,67 ,604 ,1 pound lean ground beef;1/2 cup finely chopped onion;1/4 cup chopped green bell pepper;1 (14.5 ounce) can canned tomatoes;1 cup water;3/4 cup uncooked long grain rice;1/2 cup chile sauce;1 teaspoon salt;1 teaspoon brown sugar;1/2 teaspoon ground cumin;1/2 teaspoon Worcestershire sauce;1 pinch ground black pepper;1/2 cup shredded Cheddar cheese;2 tablespoons chopped fresh cilantro,4
159,Rice Casserole,"Broccoli, Rice, Cheese, and Chicken Casserole",https://www.allrecipes.com/recipe/25490/broccoli-rice-cheese-and-chicken-casserole/,,,,,,,,,,,,0
160,Rice Casserole,Mamaw's Chicken and Rice Casserole,https://www.allrecipes.com/recipe/233983/mamaws-chicken-and-rice-casserole/,,,,,,,,,,,,0
161,Rice Casserole,Cindy's Jambalaya,https://www.allrecipes.com/recipe/214381/cindys-jambalaya/,20 m,45 m,1 h 10 m,Original recipe yields 8 servings,284  cals,11.5 ,24.6,18.4 ,107 ,889 ,"1 tablespoon olive oil;1/2 pound smoked sausage (such as Conecuh©), cut into 1/4-inch thick slices;1 large onion, chopped;1 cup chopped green bell pepper;1 cup chopped celery;salt to taste;1/2 teaspoon Cajun seasoning, or to taste;1 cup uncooked white rice;1 (14.5 ounce) can diced tomatoes with juice;1 tablespoon minced garlic;2 cups chicken broth;3 bay leaves;1/4 teaspoon dried thyme leaves;1 pound peeled and deveined medium shrimp (30-40 per pound)",2
162,Rice Casserole,Oh-So-Good Chicken,https://www.allrecipes.com/recipe/8522/oh-so-good-chicken/,,,,,,,,,,,,0
163,Rice Casserole,Easy and Delicious Chicken and Rice Casserole,https://www.allrecipes.com/recipe/8895/easy-and-delicious-chicken-and-rice-casserole/,,,,,,,,,,,,0
164,Rice Casserole,Delicious Chicken Casserole,https://www.allrecipes.com/recipe/81027/delicious-chicken-casserole/,,,,,,,,,,,,0
165,Rice Casserole,Easy Chicken Rice Casserole,https://www.allrecipes.com/recipe/8873/easy-chicken-rice-casserole/,,,,,,,,,,,,0
166,Rice Casserole,Campbell's® Cheesy Chicken and Rice Casserole,https://www.allrecipes.com/recipe/151689/campbells-cheesy-chicken-and-rice-casserole/,,,,,,,,,,,,0
167,Rice Casserole,Thighs on Rice,https://www.allrecipes.com/recipe/15229/thighs-on-rice/,,,,,,,,,,,,0
168,Rice Casserole,Cheesy Sausage Zucchini Casserole,https://www.allrecipes.com/recipe/47954/cheesy-sausage-zucchini-casserole/,30 m,1 h,1 h 30 m,Original recipe yields 8 servings,305  cals,19.6 ,17.3,15.3 ,55 ,989 ,"1/2 cup uncooked white rice;1 cup water;1 pound pork sausage;1/4 cup chopped onion;1 cup diced fresh tomato;4 cups cubed zucchini squash;2 (4 ounce) cans sliced mushrooms, drained;1 (8 ounce) package processed cheese food, cubed;1 pinch dried oregano;salt and pepper to taste",4
169,Rice Casserole,Spicy Sausage and Rice Casserole,https://www.allrecipes.com/recipe/22479/spicy-sausage-and-rice-casserole/,20 m,1 h,1 h 20 m,Original recipe yields 6 servings,704  cals,53.2 ,36.5,19.4 ,89 ,1557 ,"28 ounces fresh, ground spicy pork sausage;1 cup uncooked long-grain rice;1 slice onion, diced;3 cloves garlic, minced;1 green bell pepper, chopped;1 red bell pepper, chopped;1 (28 ounce) can whole peeled tomatoes, crushed;1 cup chicken broth;1 teaspoon salt;1 teaspoon ground black pepper;1 teaspoon cayenne pepper",3
170,Rice Casserole,Cheesy Chicken and Rice Casserole,https://www.allrecipes.com/recipe/16561/cheesy-chicken-and-rice-casserole/,,,,,,,,,,,,0
171,Rice Casserole,Creamy Chicken and Rice,https://www.allrecipes.com/recipe/15136/creamy-chicken-and-rice/,,,,,,,,,,,,0
172,Rice Casserole,One Dish Chicken and Rice Bake,https://www.allrecipes.com/recipe/151574/one-dish-chicken-and-rice-bake/,,,,,,,,,,,,0
173,Rice Casserole,Ground Beef and Rice with Cheese,https://www.allrecipes.com/recipe/80200/ground-beef-and-rice-with-cheese/,15 m,40 m,55 m,Original recipe yields 4 servings,882  cals,49.2 ,74.9,37.1 ,142 ,2124 ,1 cup white rice;1 cup water;1 pound ground beef;3 (10.75 ounce) cans condensed tomato soup;3 tablespoons chili powder;8 slices processed cheese food (such as Velveeta®),5
174,Risotto,Hearts of Palm Risotto,https://www.allrecipes.com/recipe/145053/hearts-of-palm-risotto/,25 m,30 m,55 m,Original recipe yields 2 servings,573  cals,22.2 ,75.2,12 ,39 ,1085 ,1 tablespoon butter;1 tablespoon olive oil;1/2 cup finely chopped onion;2/3 cup Arborio rice;1/4 cup dry white wine;3 cups boiling vegetable broth;1/2 cup sliced hearts of palm;1/4 cup grated Parmesan cheese;salt and pepper to taste;1 tablespoon chopped fresh parsley;1 tablespoon butter,2
175,Risotto,Chef John's Baked Mushroom Risotto,https://www.allrecipes.com/recipe/231713/chef-johns-baked-mushroom-risotto/,10 m,35 m,45 m,Original recipe yields 4 servings,480  cals,25.9 ,51.1,11.1 ,86 ,998 ,"3 tablespoons butter;3 cups diced mushrooms;salt to taste;1/2 yellow onion, diced;ground black pepper to taste;1 pinch cayenne pepper;1 cup carnaroli rice;2 cups chicken broth, divided;1/2 cup heavy whipping cream;1/2 cup chicken broth;2 tablespoons heavy whipping cream;1/2 cup finely grated Parmigiano-Reggiano cheese;2 tablespoons chopped fresh chives",9
